Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,Wolfenstein 3D,2002-04-01,Mature,Jack of All Games,Unkown,FPS,682384320167,2696,Unkown,https://www.pricecharting.com/game/gameboy-advance/wolfenstein-3d
gameboy-advance,Woody Woodpecker in Crazy Castle 5,2003-06-01,Everyone,Game Boy Advance,Unkown,Action & Adventure,741648008033,11561,Unkown,https://www.pricecharting.com/game/gameboy-advance/woody-woodpecker-in-crazy-castle-5
gameboy-advance,Word Safari: The Friendship Totems,2007-12-01,Unkown,GXB Interactive Corporation,Unkown,Educational,053941701055,33936,Unkown,https://www.pricecharting.com/game/gameboy-advance/word-safari-the-friendship-totems
gameboy-advance,World Championship Poker,2005-02-01,Everyone,SVG Distribution,"Coresoft, Point of View",Sports,650008899061,2697,Unkown,https://www.pricecharting.com/game/gameboy-advance/world-championship-poker
gameboy-advance,World Poker Tour,2005-10-01,Everyone,2K Games,Unkown,Sports,710425258329,2698,Unkown,https://www.pricecharting.com/game/gameboy-advance/world-poker-tour
gameboy-advance,World Tennis Stars,2004-09-01,Everyone,Crave,Unkown,Sports,893384000151,2699,Unkown,https://www.pricecharting.com/game/gameboy-advance/world-tennis-stars
gameboy-advance,Worms World Party,2002-09-01,Everyone,Ubisoft,Unkown,Party,008888140214,2700,Unkown,https://www.pricecharting.com/game/gameboy-advance/worms-world-party
gameboy-advance,WTA Tour Tennis,2002-07-01,Everyone,Konami,Unkown,Sports,083717500124,2701,Unkown,https://www.pricecharting.com/game/gameboy-advance/wta-tour-tennis
gameboy-advance,WWE Road To WrestleMania X8,2002-10-23,Everyone,THQ,Natsume,Wrestling,785138321141,2702,Unkown,https://www.pricecharting.com/game/gameboy-advance/wwe-road-to-wrestlemania-x8
gameboy-advance,WWE Survivor Series,2004-10-12,Teen,THQ,Natsume,Wrestling,785138321615,11644,Unkown,https://www.pricecharting.com/game/gameboy-advance/wwe-survivor-series
gameboy-advance,WWF Road to Wrestlemania,2001-11-01,Everyone,THQ,Natsume,Wrestling,785138320847,10245,Unkown,https://www.pricecharting.com/game/gameboy-advance/wwf-road-to-wrestlemania
gameboy-advance,X-Bladez Inline Skater,2002-03-01,Everyone,Crave,Unkown,Extreme Sports,650008899030,2704,Unkown,https://www.pricecharting.com/game/gameboy-advance/x-bladez-inline-skater
gameboy-advance,X-men Reign of Apocalypse,2001-09-01,Everyone,Activision,Unkown,Action & Adventure,047875802032,2706,Unkown,https://www.pricecharting.com/game/gameboy-advance/x-men-reign-of-apocalypse
gameboy-advance,X-Men: The Official Game,2006-05-01,Everyone 10+,Activision,Unkown,Action & Adventure,047875814431,2705,Unkown,https://www.pricecharting.com/game/gameboy-advance/x-men-the-official-game
gameboy-advance,X2 Wolverines Revenge,2003-04-01,Everyone,Activision,Unkown,Action & Adventure,047875804036,2707,Unkown,https://www.pricecharting.com/game/gameboy-advance/x2-wolverines-revenge
gameboy-advance,XS Moto,2004-06-01,Everyone,Jack of All Games,Unkown,Racing,780332056400,11634,Unkown,https://www.pricecharting.com/game/gameboy-advance/xs-moto
gameboy-advance,XXX,2002-08-01,Everyone,Activision,Unkown,Action & Adventure,047875804715,2708,Unkown,https://www.pricecharting.com/game/gameboy-advance/xxx
gameboy-advance,Yggdra Union,2006-11-01,Teen,Atlus,Sting Entertainment,RPG,730865850198,14682,Unkown,https://www.pricecharting.com/game/gameboy-advance/yggdra-union
gameboy-advance,Yoshi Topsy Turvy,2005-06-01,Everyone,Unkown,Unkown,Action & Adventure,045496735579,2709,Unkown,https://www.pricecharting.com/game/gameboy-advance/yoshi-topsy-turvy
gameboy-advance,Yu-Gi-Oh 7 Trials to Glory,2005-02-01,Everyone,Konami,Unkown,RPG,083717500513,2712,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-7-trials-to-glory
gameboy-advance,Yu-Gi-Oh Destiny Board Traveler,2004-10-01,Everyone,Konami,Unkown,RPG,083717500575,2713,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-destiny-board-traveler
gameboy-advance,Yu-Gi-Oh Double Pack,2006-02-01,Everyone,Unkown,Unkown,RPG,083717500735,2714,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-double-pack
gameboy-advance,Yu-Gi-Oh Double Pack 2,2006-08-01,Everyone,Konami,Unkown,RPG,083717500766,2715,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-double-pack-2
gameboy-advance,Yu-Gi-Oh Dungeon Dice Monsters,2003-02-01,Everyone,Konami,Unkown,RPG,083717500223,2716,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-dungeon-dice-monsters
gameboy-advance,Yu-Gi-Oh Eternal Duelist Soul,2002-10-01,Everyone,Unkown,Unkown,RPG,083717500254,2717,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-eternal-duelist-soul
gameboy-advance,Yu-Gi-Oh GX Duel Academy,2006-01-01,Everyone,Unkown,Unkown,RPG,083717500674,2718,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-gx-duel-academy
gameboy-advance,Yu-Gi-Oh Reshef of Destruction,2004-06-01,Everyone,Unkown,Unkown,RPG,083717500452,2719,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-reshef-of-destruction
gameboy-advance,Yu-Gi-Oh Sacred Cards,2003-11-01,Everyone,Konami,Unkown,RPG,083717500421,2720,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-sacred-cards
gameboy-advance,Yu-Gi-Oh Ultimate Masters,2006-03-01,Everyone,Konami,Unkown,RPG,083717500728,2721,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-ultimate-masters
gameboy-advance,Yu-Gi-Oh World Championship Tournament 2004,2004-02-01,Everyone,Konami,Unkown,RPG,083717500445,2722,Unkown,https://www.pricecharting.com/game/gameboy-advance/yu-gi-oh-world-championship-tournament-2004
